domain,location,county,sample_date,coord_source,lat,lon,google_maps_point_url,google_maps_search_url,review_status,review_note,action_suggested,action,manual_lat,manual_lon
veevark,Otepää Lihatööstuse Edgar ühisveevärk,,2022-03-17T08:40:00,approximate_ee,59.03379632733804,24.583538660932238,"https://www.google.com/maps?q=59.03379632733804,24.583538660932238",https://www.google.com/maps/search/?api=1&query=Otep%C3%A4%C3%A4+Lihat%C3%B6%C3%B6stuse+Edgar+%C3%BChisveev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Otsa tänav puurkaev,,2023-05-11T14:00:00,approximate_ee,58.71038954910388,27.761308215786812,"https://www.google.com/maps?q=58.71038954910388,27.761308215786812",https://www.google.com/maps/search/?api=1&query=Otsa+t%C3%A4nav+puurkaev%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,OÜ Amber Production Remedia veevärk,,2024-12-09T00:00:00,approximate_ee,59.36883614746428,23.6868531522009,"https://www.google.com/maps?q=59.36883614746428,23.6868531522009",https://www.google.com/maps/search/?api=1&query=O%C3%9C+Amber+Production+Remedia+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,OÜ Elujõud (Energia Talu) veevärk,,2022-05-05T10:05:00,approximate_ee,58.01216210269103,23.639637021825244,"https://www.google.com/maps?q=58.01216210269103,23.639637021825244",https://www.google.com/maps/search/?api=1&query=O%C3%9C+Eluj%C3%B5ud+%28Energia+Talu%29+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,OÜ Krantsi Kõrts,,2022-07-26T00:00:00,approximate_ee,58.03652979968099,26.948490911313776,"https://www.google.com/maps?q=58.03652979968099,26.948490911313776",https://www.google.com/maps/search/?api=1&query=O%C3%9C+Krantsi+K%C3%B5rts%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,OÜ Suure-Jaani Vorstitööstuse veevärk,,2022-11-15T00:00:00,approximate_ee,58.37099280193178,24.550960250054764,"https://www.google.com/maps?q=58.37099280193178,24.550960250054764",https://www.google.com/maps/search/?api=1&query=O%C3%9C+Suure-Jaani+Vorstit%C3%B6%C3%B6stuse+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Pajumäe talu OÜ veevärk,,2021-10-13T10:45:00,approximate_ee,57.65878275443676,23.140460386173203,"https://www.google.com/maps?q=57.65878275443676,23.140460386173203",https://www.google.com/maps/search/?api=1&query=Pajum%C3%A4e+talu+O%C3%9C+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Palmse mõisa Viinaköögi külalistemaja veevärk,,2023-07-06T11:35:00,approximate_ee,57.74970774407681,25.749851968605086,"https://www.google.com/maps?q=57.74970774407681,25.749851968605086",https://www.google.com/maps/search/?api=1&query=Palmse+m%C3%B5isa+Viinak%C3%B6%C3%B6gi+k%C3%BClalistemaja+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Palmse mõisa veevärk,,2023-07-06T11:50:00,approximate_ee,58.96530184867275,24.157390625433667,"https://www.google.com/maps?q=58.96530184867275,24.157390625433667",https://www.google.com/maps/search/?api=1&query=Palmse+m%C3%B5isa+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Pariisi puhkeküla-laager veevärk,,2021-06-15T11:20:00,approximate_ee,58.53187942453737,25.230579218486856,"https://www.google.com/maps?q=58.53187942453737,25.230579218486856",https://www.google.com/maps/search/?api=1&query=Pariisi+puhkek%C3%BCla-laager+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Paunküla küla spordiklubi veevärk,,2023-05-26T00:00:00,approximate_ee,59.49745113829934,22.114687145244012,"https://www.google.com/maps?q=59.49745113829934,22.114687145244012",https://www.google.com/maps/search/?api=1&query=Paunk%C3%BCla+k%C3%BCla+spordiklubi+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Peipsi Puhkemajad,,2021-10-04T10:00:00,approximate_ee,57.90526627625597,24.064737204965752,"https://www.google.com/maps?q=57.90526627625597,24.064737204965752",https://www.google.com/maps/search/?api=1&query=Peipsi+Puhkemajad%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Perjatsi majutusettevõte veevärk,,2021-11-22T10:00:00,approximate_ee,58.467266352704755,23.512489362595957,"https://www.google.com/maps?q=58.467266352704755,23.512489362595957",https://www.google.com/maps/search/?api=1&query=Perjatsi+majutusettev%C3%B5te+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Piibe tare (söögitare kinnistu) veevärk,,2022-04-12T12:55:00,approximate_ee,57.75801987926444,23.280879623356835,"https://www.google.com/maps?q=57.75801987926444,23.280879623356835",https://www.google.com/maps/search/?api=1&query=Piibe+tare+%28s%C3%B6%C3%B6gitare+kinnistu%29+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Pilguse Mõisa külalistemaja,,2021-10-06T00:00:00,approximate_ee,57.66254465368664,25.471550970404635,"https://www.google.com/maps?q=57.66254465368664,25.471550970404635",https://www.google.com/maps/search/?api=1&query=Pilguse+M%C3%B5isa+k%C3%BClalistemaja%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Piusa Ürgoru puhkekompleksi veevärk,,2021-03-22T00:00:00,approximate_ee,57.77114830514333,22.27204213451782,"https://www.google.com/maps?q=57.77114830514333,22.27204213451782",https://www.google.com/maps/search/?api=1&query=Piusa+%C3%9Crgoru+puhkekompleksi+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Porkuni Jahimaja veevärk,,2021-08-16T11:00:00,approximate_ee,59.367679542484964,22.206862899953222,"https://www.google.com/maps?q=59.367679542484964,22.206862899953222",https://www.google.com/maps/search/?api=1&query=Porkuni+Jahimaja+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Premia Peterburi tee 42 territooriumi veevõrk,,2024-10-15T00:00:00,approximate_ee,58.90898857757707,28.059954551882022,"https://www.google.com/maps?q=58.90898857757707,28.059954551882022",https://www.google.com/maps/search/?api=1&query=Premia+Peterburi+tee+42+territooriumi+veev%C3%B5rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Prillimäe küla veevärk,,2021-05-24T00:00:00,approximate_ee,58.95997239946801,22.12571277574009,"https://www.google.com/maps?q=58.95997239946801,22.12571277574009",https://www.google.com/maps/search/?api=1&query=Prillim%C3%A4e+k%C3%BCla+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Puhja aleviku Kellani ühisveevärk,,2022-03-15T09:50:00,approximate_ee,58.38387283771755,26.07001321574344,"https://www.google.com/maps?q=58.38387283771755,26.07001321574344",https://www.google.com/maps/search/?api=1&query=Puhja+aleviku+Kellani+%C3%BChisveev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Puhkekeskus Suvi veevärk,,2022-11-28T00:00:00,approximate_ee,58.956904624107075,27.55455615592981,"https://www.google.com/maps?q=58.956904624107075,27.55455615592981",https://www.google.com/maps/search/?api=1&query=Puhkekeskus+Suvi+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Puhu-Risti söögimaja veevärk,,2022-01-18T13:35:00,approximate_ee,59.35245006185234,27.1216613073794,"https://www.google.com/maps?q=59.35245006185234,27.1216613073794",https://www.google.com/maps/search/?api=1&query=Puhu-Risti+s%C3%B6%C3%B6gimaja+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Pyynikin Brewing Oy Eesti filiaali veevärk,,2023-01-05T11:05:00,approximate_ee,59.59668206646936,25.032022836926387,"https://www.google.com/maps?q=59.59668206646936,25.032022836926387",https://www.google.com/maps/search/?api=1&query=Pyynikin+Brewing+Oy+Eesti+filiaali+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Pyynikin käsityöläispanimo Oy Eesti filiaali veevärk,,2021-03-18T10:50:00,approximate_ee,57.80947197765785,27.877129194340597,"https://www.google.com/maps?q=57.80947197765785,27.877129194340597",https://www.google.com/maps/search/?api=1&query=Pyynikin+k%C3%A4sity%C3%B6l%C3%A4ispanimo+Oy+Eesti+filiaali+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Pädaste Mõis,,2022-03-29T00:00:00,approximate_ee,58.07681279076361,24.14748192977223,"https://www.google.com/maps?q=58.07681279076361,24.14748192977223",https://www.google.com/maps/search/?api=1&query=P%C3%A4daste+M%C3%B5is%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Päkaste küla  veevärk,,2021-11-10T00:00:00,approximate_ee,57.56497914728032,22.110934842435263,"https://www.google.com/maps?q=57.56497914728032,22.110934842435263",https://www.google.com/maps/search/?api=1&query=P%C3%A4kaste+k%C3%BCla++veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,"Põhja piirkond (Järveküla, Peetri, Assaku, Rae küla, Lehmja küla ja Pildiküla ))",,2022-12-07T00:00:00,approximate_ee,59.127132148711006,22.435215261451866,"https://www.google.com/maps?q=59.127132148711006,22.435215261451866",https://www.google.com/maps/search/?api=1&query=P%C3%B5hja+piirkond+%28J%C3%A4rvek%C3%BCla%2C+Peetri%2C+Assaku%2C+Rae+k%C3%BCla%2C+Lehmja+k%C3%BCla+ja+Pildik%C3%BCla+%29%29%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Põnka puhketalu,,2021-10-27T00:00:00,approximate_ee,59.02367366406236,22.139249794705847,"https://www.google.com/maps?q=59.02367366406236,22.139249794705847",https://www.google.com/maps/search/?api=1&query=P%C3%B5nka+puhketalu%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,RMK Ojaäärse loodusmaja veevärk,,2023-11-22T12:40:00,approximate_ee,57.647108122258636,24.360282621805197,"https://www.google.com/maps?q=57.647108122258636,24.360282621805197",https://www.google.com/maps/search/?api=1&query=RMK+Oja%C3%A4%C3%A4rse+loodusmaja+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,RMK Sagadi mõisa veevärk,,2023-12-13T00:00:00,approximate_ee,59.55065953169024,21.841459627375745,"https://www.google.com/maps?q=59.55065953169024,21.841459627375745",https://www.google.com/maps/search/?api=1&query=RMK+Sagadi+m%C3%B5isa+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Raasiku õlletsehhi veevärk,,2024-10-24T00:00:00,approximate_ee,59.67292340124389,24.039777391958552,"https://www.google.com/maps?q=59.67292340124389,24.039777391958552",https://www.google.com/maps/search/?api=1&query=Raasiku+%C3%B5lletsehhi+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Rae küla veevärk,,2023-02-20T00:00:00,approximate_ee,58.844113074119974,27.26247296427378,"https://www.google.com/maps?q=58.844113074119974,27.26247296427378",https://www.google.com/maps/search/?api=1&query=Rae+k%C3%BCla+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Rae puhkemaja veevärk,,2022-10-12T00:00:00,approximate_ee,57.77082546836863,27.03790268877615,"https://www.google.com/maps?q=57.77082546836863,27.03790268877615",https://www.google.com/maps/search/?api=1&query=Rae+puhkemaja+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Rahinge küla ühisveevärk,,2023-02-08T00:00:00,approximate_ee,57.5986586399906,26.467815523384136,"https://www.google.com/maps?q=57.5986586399906,26.467815523384136",https://www.google.com/maps/search/?api=1&query=Rahinge+k%C3%BCla+%C3%BChisveev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Ranna puhkemaja veevärk,,2022-09-25T00:00:00,approximate_ee,59.63568674453842,28.05906397252045,"https://www.google.com/maps?q=59.63568674453842,28.05906397252045",https://www.google.com/maps/search/?api=1&query=Ranna+puhkemaja+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Ranna-Villa,,2022-06-07T00:00:00,approximate_ee,59.58947031910819,27.471167616148435,"https://www.google.com/maps?q=59.58947031910819,27.471167616148435",https://www.google.com/maps/search/?api=1&query=Ranna-Villa%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Rannakodu,,2022-07-06T00:00:00,approximate_ee,59.59220041675272,24.011854881773854,"https://www.google.com/maps?q=59.59220041675272,24.011854881773854",https://www.google.com/maps/search/?api=1&query=Rannakodu%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Rannarootsi Lihatööstuse Rakvere Tootmise veevärk,,2023-04-12T12:20:00,approximate_ee,59.38840120825423,22.42371959894681,"https://www.google.com/maps?q=59.38840120825423,22.42371959894681",https://www.google.com/maps/search/?api=1&query=Rannarootsi+Lihat%C3%B6%C3%B6stuse+Rakvere+Tootmise+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Rannarootsi lihatööstus,,2022-02-03T00:00:00,approximate_ee,59.0059856954052,27.490836964961908,"https://www.google.com/maps?q=59.0059856954052,27.490836964961908",https://www.google.com/maps/search/?api=1&query=Rannarootsi+lihat%C3%B6%C3%B6stus%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Raudsepa Gemuse OÜ tootmishoone veevärk,,2021-11-24T22:00:00,approximate_ee,59.11146873999528,23.959485647642545,"https://www.google.com/maps?q=59.11146873999528,23.959485647642545",https://www.google.com/maps/search/?api=1&query=Raudsepa+Gemuse+O%C3%9C+tootmishoone+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Reola- ja Uhti küla ühisveevärk,,2021-10-11T00:00:00,approximate_ee,58.12177456676718,21.72567585716818,"https://www.google.com/maps?q=58.12177456676718,21.72567585716818",https://www.google.com/maps/search/?api=1&query=Reola-+ja+Uhti+k%C3%BCla+%C3%BChisveev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Roobuka-Metsanurga,,2024-06-13T00:00:00,approximate_ee,59.11886692685064,26.311190612682854,"https://www.google.com/maps?q=59.11886692685064,26.311190612682854",https://www.google.com/maps/search/?api=1&query=Roobuka-Metsanurga%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Roosu talu vabaajakeskuse veevärk,,2022-11-23T00:00:00,approximate_ee,57.6808489826908,25.165573899771054,"https://www.google.com/maps?q=57.6808489826908,25.165573899771054",https://www.google.com/maps/search/?api=1&query=Roosu+talu+vabaajakeskuse+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Ruunawere Hotell OÜ veevärk,,2022-05-31T00:00:00,approximate_ee,57.53569222272007,23.705990315695605,"https://www.google.com/maps?q=57.53569222272007,23.705990315695605",https://www.google.com/maps/search/?api=1&query=Ruunawere+Hotell+O%C3%9C+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Ruusmäe küla ühisveevärk,,2025-10-15T13:15:00,approximate_ee,57.77433004954659,22.03968935473454,"https://www.google.com/maps?q=57.77433004954659,22.03968935473454",https://www.google.com/maps/search/?api=1&query=Ruusm%C3%A4e+k%C3%BCla+%C3%BChisveev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Rõngu Mahl ühisveevärk,,2022-12-15T00:00:00,approximate_ee,58.788510998735894,26.69194429598342,"https://www.google.com/maps?q=58.788510998735894,26.69194429598342",https://www.google.com/maps/search/?api=1&query=R%C3%B5ngu+Mahl+%C3%BChisveev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Saarek Productions  AS veevärk,,2021-10-19T13:00:00,approximate_ee,59.25305652876625,24.384580969424146,"https://www.google.com/maps?q=59.25305652876625,24.384580969424146",https://www.google.com/maps/search/?api=1&query=Saarek+Productions++AS+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Saaremaa Piimatööstuse veevärk,,2021-10-22T00:00:00,approximate_ee,58.14410434908089,26.40833849192955,"https://www.google.com/maps?q=58.14410434908089,26.40833849192955",https://www.google.com/maps/search/?api=1&query=Saaremaa+Piimat%C3%B6%C3%B6stuse+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Saaremaa Sadama veevärk,,2023-05-29T00:00:00,approximate_ee,59.406963761278334,23.15131172471193,"https://www.google.com/maps?q=59.406963761278334,23.15131172471193",https://www.google.com/maps/search/?api=1&query=Saaremaa+Sadama+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Sadama talu,,2022-10-11T00:00:00,approximate_ee,58.57618410765299,22.075512520072564,"https://www.google.com/maps?q=58.57618410765299,22.075512520072564",https://www.google.com/maps/search/?api=1&query=Sadama+talu%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Sae hosteli veevärk,,2021-06-30T10:15:00,approximate_ee,57.71293881551366,28.160702211672398,"https://www.google.com/maps?q=57.71293881551366,28.160702211672398",https://www.google.com/maps/search/?api=1&query=Sae+hosteli+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Saku aleviku Kannikese veevõrk,,2024-10-16T00:00:00,approximate_ee,57.730259592621714,28.17385755255799,"https://www.google.com/maps?q=57.730259592621714,28.17385755255799",https://www.google.com/maps/search/?api=1&query=Saku+aleviku+Kannikese+veev%C3%B5rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Salvest AS veevärk,,2021-10-12T13:27:00,approximate_ee,59.328582073646,23.43855417927252,"https://www.google.com/maps?q=59.328582073646,23.43855417927252",https://www.google.com/maps/search/?api=1&query=Salvest+AS+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
veevark,Samblamäe hosteli veevärk,,2021-09-07T00:00:00,approximate_ee,59.63501510775473,22.775243614224493,"https://www.google.com/maps?q=59.63501510775473,22.775243614224493",https://www.google.com/maps/search/?api=1&query=Samblam%C3%A4e+hosteli+veev%C3%A4rk%2C+Estonia,needs_review,,set_manual_or_hide,,,
